NAME,Crop,Year,AW,Total_Land,TW
Lassen,Potatoes,2016.0,2.76,234.0,645.84
Lassen,Rice,1998.0,3.72,700.0,2600.6
Lassen,Rice,1999.0,3.97,1400.0,5555.6
Lassen,Rice,2000.0,4.27,700.0,2990.7
Lassen,Rice,2001.0,4.61,600.0,2767.1
Lassen,Rice,2002.0,4.57,686.0,3136.8
Lassen,Rice,2003.0,4.62,686.0,3166.56
Lassen,Rice,2004.0,4.59,686.0,3147.31
Lassen,Rice,2005.0,4.33,686.0,2969.12
Lassen,Rice,2006.0,4.51,10986.0,49597.59
Lassen,Rice,2007.0,4.7,10986.0,51650.53
Lassen,Rice,2008.0,4.65,10986.0,51040.49
Lassen,Rice,2009.0,4.52,10986.0,49659.42
Lassen,Rice,2010.0,4.38,10986.0,48111.88
Lassen,Rice,2011.0,2.11,337.0,713.43
Lassen,Rice,2012.0,2.57,1290.0,3321.43
Lassen,Rice,2013.0,2.51,1592.0,3990.16
Lassen,Rice,2014.0,2.68,1192.0,3195.9
Lassen,Rice,2015.0,2.31,1102.0,2543.3
Lassen,Rice,2016.0,2.46,2210.0,5444.84
Lassen,Rice,2017.0,4.64,1593.0,7393.22
Lassen,Rice,2018.0,4.43,1573.63,6964.04
Lassen,Rice,2019.0,2.55,1487.0,3788.59
Lassen,Rice,2020.0,4.44,1620.0,7194.97
Lassen,Safflower,2007.0,2.49,420.0,1046.64
Lassen,Safflower,2008.0,2.59,420.0,1086.12
Lassen,Safflower,2009.0,2.14,420.0,898.38
Lassen,Safflower,2010.0,2.28,420.0,956.34
Lassen,Safflower,2012.0,2.72,46.0,125.12
Lassen,Safflower,2013.0,2.6,302.0,786.01
Lassen,Safflower,2019.0,1.73,695.0,1202.35
Lassen,Tomato Processing,2019.0,2.48,646.0,1602.08
Lassen,Truck Crops,1998.0,1.45,900.0,1304.5
Lassen,Truck Crops,1999.0,1.85,1400.0,2587.5
Lassen,Truck Crops,2000.0,1.9,1800.0,3417.5
Lassen,Truck Crops,2001.0,2.11,1500.0,3162.2
Lassen,Truck Crops,2002.0,2.06,1596.0,3293.44
Lassen,Truck Crops,2003.0,1.84,1677.0,3090.67
Lassen,Truck Crops,2004.0,1.83,1522.0,2780.38
Lassen,Truck Crops,2005.0,1.75,1498.0,2619.02
Lassen,Truck Crops,2006.0,2.06,836.0,1725.98
Lassen,Truck Crops,2007.0,2.28,462.0,1053.18
Lassen,Truck Crops,2008.0,2.45,528.0,1295.84
Lassen,Truck Crops,2009.0,2.13,524.0,1116.07
Lassen,Truck Crops,2010.0,2.22,575.0,1279.21
Lassen,Truck Crops,2011.0,2.28,431.0,981.49
Lassen,Truck Crops,2012.0,2.64,306.0,806.03
Lassen,Truck Crops,2013.0,2.53,310.0,784.98
Lassen,Truck Crops,2014.0,2.68,444.0,1191.3
Lassen,Truck Crops,2015.0,2.37,487.0,1153.58
Lassen,Truck Crops,2016.0,2.57,180.0,462.96
Lassen,Truck Crops,2017.0,1.71,402.0,689.14
Lassen,Truck Crops,2018.0,2.28,352.15,801.87
Lassen,Truck Crops,2019.0,3.18,37.0,117.55
Lassen,Truck Crops,2020.0,2.18,243.0,528.77
Lassen,Vineyard,2019.0,1.69,7.0,11.83
Los Angeles,Alfalfa,1998.0,4.8,5610.0,26903.83
Los Angeles,Alfalfa,1999.0,5.54,5610.0,31054.3
Los Angeles,Alfalfa,2000.0,6.36,5550.0,35301.27
Los Angeles,Alfalfa,2001.0,6.33,4400.0,27869.94
Los Angeles,Alfalfa,2002.0,7.58,5530.0,41936.37
Los Angeles,Alfalfa,2003.0,6.85,5510.0,37756.69
Los Angeles,Alfalfa,2004.0,7.28,4980.0,36241.74
Los Angeles,Alfalfa,2005.0,6.0,4920.0,29519.59
Los Angeles,Alfalfa,2006.0,7.36,5080.0,37392.48
Los Angeles,Alfalfa,2007.0,8.19,5160.0,42244.06
Los Angeles,Alfalfa,2008.0,7.58,4920.0,37290.13
Los Angeles,Alfalfa,2009.0,7.36,6440.0,47410.75
Los Angeles,Alfalfa,2010.0,7.26,6020.0,43715.41
Los Angeles,Alfalfa,2011.0,4.41,6090.0,26870.4
Los Angeles,Alfalfa,2012.0,5.19,6150.0,31910.3
Los Angeles,Alfalfa,2013.0,8.05,5280.0,42510.8
Los Angeles,Alfalfa,2014.0,7.82,5220.0,40840.2
Los Angeles,Alfalfa,2015.0,4.76,5320.0,25332.6
Los Angeles,Alfalfa,2016.0,4.98,5120.0,25499.0
Los Angeles,Alfalfa,2017.0,5.11,5858.94,29914.84
Los Angeles,Alfalfa,2018.0,5.53,6250.3,34572.16
Los Angeles,Alfalfa,2019.0,5.78,5455.9,31539.82
Los Angeles,Alfalfa,2020.0,4.95,5462.99,27034.02
Los Angeles,Almonds & Pistachios,1998.0,4.29,60.0,257.16
Los Angeles,Almonds & Pistachios,1999.0,5.43,60.0,325.74
Los Angeles,Almonds & Pistachios,2000.0,5.43,60.0,325.74
Los Angeles,Almonds & Pistachios,2001.0,5.14,40.0,205.72
Los Angeles,Almonds & Pistachios,2002.0,5.64,60.0,338.16
Los Angeles,Almonds & Pistachios,2003.0,5.59,60.0,335.46
Los Angeles,Almonds & Pistachios,2004.0,5.37,50.0,268.7
Los Angeles,Almonds & Pistachios,2005.0,4.88,50.0,243.95
Los Angeles,Almonds & Pistachios,2006.0,5.34,40.0,213.4
Los Angeles,Almonds & Pistachios,2007.0,5.73,40.0,229.36
Los Angeles,Almonds & Pistachios,2008.0,5.8,40.0,232.0
Los Angeles,Almonds & Pistachios,2009.0,5.38,40.0,215.32
Los Angeles,Almonds & Pistachios,2010.0,5.43,40.0,217.2
Los Angeles,Almonds & Pistachios,2011.0,4.14,50.0,207.0
Los Angeles,Almonds & Pistachios,2012.0,4.55,60.0,273.0
Los Angeles,Almonds & Pistachios,2013.0,6.51,60.0,390.6
Los Angeles,Almonds & Pistachios,2014.0,6.54,60.0,392.4
Los Angeles,Almonds & Pistachios,2015.0,4.43,60.0,265.8
Los Angeles,Almonds & Pistachios,2016.0,4.62,60.0,277.2
Los Angeles,Almonds & Pistachios,2017.0,3.4,22.54,76.64
Los Angeles,Almonds & Pistachios,2018.0,4.06,22.54,91.51
Los Angeles,Almonds & Pistachios,2019.0,3.56,22.54,80.24
Los Angeles,Almonds & Pistachios,2020.0,3.85,22.54,86.78
Los Angeles,Citrus & Subtropical,1998.0,2.07,1730.0,3575.92
Los Angeles,Citrus & Subtropical,1999.0,2.86,840.0,2402.78
Los Angeles,Citrus & Subtropical,2000.0,3.5,450.0,1574.11
Los Angeles,Citrus & Subtropical,2001.0,2.87,400.0,1147.69
Los Angeles,Citrus & Subtropical,2002.0,3.46,360.0,1244.95
Los Angeles,Citrus & Subtropical,2003.0,2.54,310.0,788.82
Los Angeles,Citrus & Subtropical,2004.0,3.22,310.0,996.91
Los Angeles,Citrus & Subtropical,2005.0,2.66,300.0,797.81
Los Angeles,Citrus & Subtropical,2006.0,2.34,290.0,678.96
Los Angeles,Citrus & Subtropical,2007.0,3.45,290.0,1000.91
Los Angeles,Citrus & Subtropical,2008.0,2.94,290.0,852.66
Los Angeles,Citrus & Subtropical,2009.0,3.13,290.0,908.05
Los Angeles,Citrus & Subtropical,2010.0,2.61,280.0,730.36
Los Angeles,Citrus & Subtropical,2011.0,3.68,240.0,882.6
Los Angeles,Citrus & Subtropical,2012.0,4.22,240.0,1013.7
Los Angeles,Citrus & Subtropical,2013.0,4.5,240.0,1081.0
Los Angeles,Citrus & Subtropical,2014.0,4.97,230.0,1144.0
Los Angeles,Citrus & Subtropical,2015.0,4.42,210.0,927.8
Los Angeles,Citrus & Subtropical,2016.0,4.59,210.0,963.7
Los Angeles,Citrus & Subtropical,2017.0,3.58,162.15,580.92
Los Angeles,Citrus & Subtropical,2018.0,4.0,116.11,464.96
Los Angeles,Citrus & Subtropical,2019.0,3.14,111.27,349.47
Los Angeles,Citrus & Subtropical,2020.0,3.88,148.04,574.59
Los Angeles,Corn,1998.0,1.73,320.0,554.88
Los Angeles,Corn,1999.0,2.12,360.0,764.58
Los Angeles,Corn,2000.0,2.74,280.0,767.66
Los Angeles,Corn,2001.0,2.49,240.0,597.96
Los Angeles,Corn,2002.0,2.94,240.0,704.94
Los Angeles,Corn,2003.0,1.44,50.0,72.23
Los Angeles,Corn,2004.0,1.72,50.0,86.14
Los Angeles,Corn,2005.0,1.67,50.0,83.51
Los Angeles,Corn,2006.0,1.39,40.0,55.44
Los Angeles,Corn,2007.0,1.85,40.0,74.12
Los Angeles,Corn,2008.0,1.62,40.0,64.6
Los Angeles,Corn,2009.0,1.93,40.0,77.36
Los Angeles,Corn,2010.0,1.38,50.0,69.09
Los Angeles,Corn,2011.0,0.75,40.0,30.0
Los Angeles,Corn,2012.0,0.75,40.0,30.0
Los Angeles,Corn,2013.0,2.93,40.0,117.2
Los Angeles,Corn,2014.0,3.31,40.0,132.4
Los Angeles,Corn,2015.0,1.36,30.0,40.8
Los Angeles,Corn,2016.0,1.33,40.0,53.2
Los Angeles,Corn,2017.0,3.04,137.59,418.24
Los Angeles,Corn,2018.0,2.91,36.73,107.02
Los Angeles,Corn,2019.0,3.22,59.89,192.81
Los Angeles,Corn,2020.0,2.95,164.32,485.17
Los Angeles,Cucurbits,1998.0,1.85,230.0,426.5
Los Angeles,Cucurbits,1999.0,2.05,240.0,492.35
Los Angeles,Cucurbits,2000.0,2.84,230.0,653.41
Los Angeles,Cucurbits,2001.0,2.6,220.0,571.24
Los Angeles,Cucurbits,2002.0,2.6,240.0,624.14
Los Angeles,Cucurbits,2003.0,1.91,240.0,458.74
Los Angeles,Cucurbits,2004.0,2.34,190.0,445.2
Los Angeles,Cucurbits,2005.0,2.05,170.0,348.9
Los Angeles,Cucurbits,2006.0,2.06,120.0,247.11
Los Angeles,Cucurbits,2007.0,2.83,140.0,396.31
Los Angeles,Cucurbits,2008.0,2.53,130.0,328.66
Los Angeles,Cucurbits,2009.0,2.38,130.0,309.29
Los Angeles,Cucurbits,2010.0,2.06,140.0,288.26
Los Angeles,Cucurbits,2011.0,2.1,120.0,252.4
Los Angeles,Cucurbits,2012.0,2.3,110.0,252.7
Los Angeles,Cucurbits,2013.0,2.83,110.0,310.9
Los Angeles,Cucurbits,2014.0,2.76,80.0,220.8
Los Angeles,Cucurbits,2015.0,2.56,60.0,153.6
Los Angeles,Cucurbits,2016.0,2.42,60.0,145.4
Los Angeles,Cucurbits,2017.0,1.39,10.54,14.7
Los Angeles,Cucurbits,2018.0,1.91,6.94,13.24
Los Angeles,Cucurbits,2019.0,2.15,6.9,14.84
Los Angeles,Cucurbits,2020.0,0.52,12.85,6.68
Los Angeles,Grain,1998.0,1.07,1930.0,2055.58
Los Angeles,Grain,1999.0,2.15,1930.0,4156.16
Los Angeles,Grain,2000.0,2.48,1930.0,4795.25
Los Angeles,Grain,2001.0,1.94,600.0,1166.6
Los Angeles,Grain,2002.0,2.49,1930.0,4800.68
Los Angeles,Grain,2003.0,1.92,1930.0,3712.38
Los Angeles,Grain,2004.0,2.38,1100.0,2613.95
Los Angeles,Grain,2005.0,1.1,1200.0,1318.59
Los Angeles,Grain,2006.0,1.98,1880.0,3716.87
Los Angeles,Grain,2007.0,2.69,1420.0,3822.12
Los Angeles,Grain,2008.0,2.28,1840.0,4186.76
Los Angeles,Grain,2009.0,2.05,3260.0,6675.42
Los Angeles,Grain,2010.0,1.8,3360.0,6062.22
Los Angeles,Grain,2011.0,1.14,3400.0,3879.2
Los Angeles,Grain,2012.0,1.63,3240.0,5281.6
Los Angeles,Grain,2013.0,2.25,2800.0,6304.2
Los Angeles,Grain,2014.0,2.26,3080.0,6973.6
Los Angeles,Grain,2015.0,1.62,2980.0,4833.4
Los Angeles,Grain,2016.0,1.48,3040.0,4487.4
Los Angeles,Grain,2017.0,1.55,5960.66,9248.52
Los Angeles,Grain,2018.0,1.91,4546.9,8673.27
Los Angeles,Grain,2019.0,1.22,7328.6,8952.47
Los Angeles,Grain,2020.0,1.55,6288.4,9764.31
Los Angeles,Multi-Crops,1998.0,0.0,570.0,0.0
Los Angeles,Multi-Crops,1999.0,0.0,580.0,0.0
Los Angeles,Multi-Crops,2000.0,0.0,570.0,0.0
Los Angeles,Multi-Crops,2001.0,0.0,480.0,0.0
Los Angeles,Multi-Crops,2002.0,0.0,540.0,0.0
Los Angeles,Multi-Crops,2003.0,0.0,610.0,0.0
Los Angeles,Multi-Crops,2004.0,0.0,570.0,0.0
Los Angeles,Multi-Crops,2005.0,0.0,540.0,0.0
Los Angeles,Multi-Crops,2006.0,0.0,240.0,0.0
Los Angeles,Multi-Crops,2007.0,0.0,240.0,0.0
Los Angeles,Multi-Crops,2008.0,0.0,250.0,0.0
Los Angeles,Multi-Crops,2009.0,0.0,250.0,0.0
Los Angeles,Multi-Crops,2010.0,0.0,260.0,0.0
Los Angeles,Multi-Crops,2011.0,0.0,210.0,0.0
Los Angeles,Multi-Crops,2012.0,0.0,170.0,0.0
Los Angeles,Multi-Crops,2013.0,0.0,210.0,0.0
Los Angeles,Multi-Crops,2014.0,0.0,220.0,0.0
Los Angeles,Multi-Crops,2015.0,0.0,280.0,0.0
Los Angeles,Multi-Crops,2016.0,0.0,280.0,0.0
Los Angeles,Multi-Crops,2018.0,0.0,248.54,0.0
Los Angeles,Multi-Crops,2019.0,0.0,70.69,0.0
Los Angeles,Multi-Crops,2020.0,0.0,772.57,0.0
Los Angeles,Onions & Garlic,1998.0,2.96,1880.0,5560.44
Los Angeles,Onions & Garlic,1999.0,3.12,1880.0,5872.49
Los Angeles,Onions & Garlic,2000.0,3.41,2120.0,7223.96
Los Angeles,Onions & Garlic,2001.0,3.39,1800.0,6106.32
Los Angeles,Onions & Garlic,2002.0,3.85,2120.0,8159.0
Los Angeles,Onions & Garlic,2003.0,3.3,2130.0,7022.49
Los Angeles,Onions & Garlic,2004.0,3.66,2640.0,9660.2
Los Angeles,Onions & Garlic,2005.0,3.28,2600.0,8521.98
Los Angeles,Onions & Garlic,2006.0,3.52,1900.0,6686.7
Los Angeles,Onions & Garlic,2007.0,3.87,2040.0,7900.08
Los Angeles,Onions & Garlic,2008.0,3.53,2700.0,9529.56
Los Angeles,Onions & Garlic,2009.0,3.45,1280.0,4414.67
Los Angeles,Onions & Garlic,2010.0,3.44,1380.0,4749.72
Los Angeles,Onions & Garlic,2011.0,2.99,1350.0,4043.2
Los Angeles,Onions & Garlic,2012.0,3.31,1340.0,4436.7
Los Angeles,Onions & Garlic,2013.0,4.35,1830.0,7962.9
Los Angeles,Onions & Garlic,2014.0,4.37,2300.0,10042.0
Los Angeles,Onions & Garlic,2015.0,2.98,2750.0,8192.1
Los Angeles,Onions & Garlic,2016.0,3.45,2750.0,9488.5
Los Angeles,Onions & Garlic,2017.0,3.2,491.17,1571.74
Los Angeles,Onions & Garlic,2020.0,3.35,491.17,1645.42
Los Angeles,Other Deciduous,1998.0,4.25,1600.0,6805.86
Los Angeles,Other Deciduous,1999.0,5.22,1600.0,8359.96
Los Angeles,Other Deciduous,2000.0,5.41,1600.0,8652.56
Los Angeles,Other Deciduous,2001.0,5.1,1320.0,6734.6
Los Angeles,Other Deciduous,2002.0,5.44,1580.0,8589.44
Los Angeles,Other Deciduous,2003.0,5.36,1580.0,8463.94
Los Angeles,Other Deciduous,2004.0,5.14,1280.0,6584.9
Los Angeles,Other Deciduous,2005.0,4.71,1280.0,6029.45
Los Angeles,Other Deciduous,2006.0,5.06,1270.0,6432.52
Los Angeles,Other Deciduous,2007.0,5.51,1260.0,6945.37
Los Angeles,Other Deciduous,2008.0,5.56,1230.0,6832.97
Los Angeles,Other Deciduous,2009.0,5.25,1220.0,6401.2
Los Angeles,Other Deciduous,2010.0,5.22,1190.0,6212.77
Los Angeles,Other Deciduous,2011.0,4.35,1180.0,5132.3
Los Angeles,Other Deciduous,2012.0,4.7,1140.0,5356.7
Los Angeles,Other Deciduous,2013.0,6.57,1110.0,7294.2
Los Angeles,Other Deciduous,2014.0,6.52,1050.0,6842.2
Los Angeles,Other Deciduous,2015.0,4.28,820.0,3511.7
Los Angeles,Other Deciduous,2016.0,4.83,790.0,3815.4
Los Angeles,Other Deciduous,2017.0,4.26,468.35,1993.3
Los Angeles,Other Deciduous,2018.0,4.81,424.05,2040.56
Los Angeles,Other Deciduous,2019.0,4.3,417.47,1795.77
Los Angeles,Other Deciduous,2020.0,4.32,400.71,1729.4
Los Angeles,Other Field Crops,1998.0,2.47,240.0,591.9
Los Angeles,Other Field Crops,1999.0,2.8,240.0,670.82
Los Angeles,Other Field Crops,2000.0,2.96,240.0,710.3
Los Angeles,Other Field Crops,2001.0,2.79,140.0,391.16
Los Angeles,Other Field Crops,2002.0,3.21,240.0,771.32
Los Angeles,Other Field Crops,2003.0,2.63,240.0,632.26
Los Angeles,Other Field Crops,2004.0,3.03,260.0,788.84
Los Angeles,Other Field Crops,2005.0,2.43,300.0,730.24
Los Angeles,Other Field Crops,2006.0,2.76,340.0,939.72
Los Angeles,Other Field Crops,2007.0,3.22,320.0,1030.34
Los Angeles,Other Field Crops,2008.0,2.85,450.0,1283.22
Los Angeles,Other Field Crops,2009.0,2.74,500.0,1371.16
Los Angeles,Other Field Crops,2010.0,2.63,540.0,1417.75
Los Angeles,Other Field Crops,2011.0,2.68,580.0,1554.4
Los Angeles,Other Field Crops,2012.0,2.97,560.0,1665.1
Los Angeles,Other Field Crops,2013.0,3.56,530.0,1889.2
Los Angeles,Other Field Crops,2014.0,3.6,490.0,1766.1
Los Angeles,Other Field Crops,2015.0,2.76,450.0,1241.2
Los Angeles,Other Field Crops,2016.0,3.02,490.0,1481.1
Los Angeles,Other Field Crops,2017.0,4.8,123.58,593.5
Los Angeles,Other Field Crops,2018.0,4.11,0.89,3.66
Los Angeles,Other Field Crops,2019.0,4.85,123.27,598.35
Los Angeles,Other Field Crops,2020.0,3.98,2.11,8.4
Los Angeles,Pasture,1998.0,2.73,560.0,1530.47
Los Angeles,Pasture,1999.0,3.21,530.0,1700.35
Los Angeles,Pasture,2000.0,4.72,510.0,2408.93
Los Angeles,Pasture,2001.0,4.16,510.0,2123.67
Los Angeles,Pasture,2002.0,4.6,500.0,2301.2
Los Angeles,Pasture,2003.0,3.82,490.0,1871.27
Los Angeles,Pasture,2004.0,4.57,500.0,2286.36
Los Angeles,Pasture,2005.0,4.21,490.0,2060.72
Los Angeles,Pasture,2006.0,4.2,480.0,2017.0
Los Angeles,Pasture,2007.0,5.51,480.0,2646.1
Los Angeles,Pasture,2008.0,5.02,450.0,2260.67
Los Angeles,Pasture,2009.0,5.09,440.0,2240.69
Los Angeles,Pasture,2010.0,4.5,440.0,1978.19
Los Angeles,Pasture,2011.0,5.75,560.0,3219.7
Los Angeles,Pasture,2012.0,6.75,600.0,4052.8
Los Angeles,Pasture,2013.0,7.16,600.0,4298.0
Los Angeles,Pasture,2014.0,7.09,450.0,3189.9
Los Angeles,Pasture,2015.0,6.42,450.0,2890.2
Los Angeles,Pasture,2016.0,6.63,480.0,3182.7
Los Angeles,Pasture,2017.0,6.31,1060.51,6688.14
Los Angeles,Pasture,2018.0,6.94,1120.12,7778.47
Los Angeles,Pasture,2019.0,6.25,1071.8,6697.87
Los Angeles,Pasture,2020.0,6.47,792.0,5120.35
Los Angeles,Potatoes,1998.0,3.68,200.0,735.2
Los Angeles,Potatoes,1999.0,4.27,200.0,853.0
Los Angeles,Potatoes,2000.0,4.27,300.0,1279.5
Los Angeles,Potatoes,2001.0,4.12,300.0,1235.4
Los Angeles,Potatoes,2002.0,5.01,300.0,1503.6
Los Angeles,Potatoes,2003.0,4.34,300.0,1300.5
Los Angeles,Potatoes,2004.0,4.75,800.0,3796.0
Los Angeles,Potatoes,2005.0,4.29,760.0,3259.64
Los Angeles,Potatoes,2006.0,4.61,460.0,2118.76
Los Angeles,Potatoes,2007.0,5.03,600.0,3018.0
Los Angeles,Potatoes,2008.0,4.59,720.0,3304.8
Los Angeles,Potatoes,2009.0,4.45,560.0,2490.88
Los Angeles,Potatoes,2010.0,4.5,560.0,2519.44
Los Angeles,Potatoes,2011.0,3.92,500.0,1960.0
Los Angeles,Potatoes,2012.0,4.22,460.0,1941.2
Los Angeles,Potatoes,2013.0,5.32,630.0,3351.6
Los Angeles,Potatoes,2014.0,4.87,700.0,3409.0
Los Angeles,Potatoes,2015.0,4.01,800.0,3208.0
Los Angeles,Potatoes,2016.0,4.34,800.0,3472.0
Los Angeles,Potatoes,2017.0,4.85,1926.65,9345.7
Los Angeles,Potatoes,2018.0,5.04,1965.32,9899.6
Los Angeles,Potatoes,2019.0,4.85,1816.65,8816.02
Los Angeles,Potatoes,2020.0,4.95,1959.36,9706.86
Los Angeles,Truck Crops,1998.0,1.65,7210.0,11908.47
Los Angeles,Truck Crops,1999.0,1.83,7100.0,12970.76
Los Angeles,Truck Crops,2000.0,2.3,7610.0,17517.9
Los Angeles,Truck Crops,2001.0,2.15,7040.0,15106.92
Los Angeles,Truck Crops,2002.0,2.61,7460.0,19443.85
Los Angeles,Truck Crops,2003.0,1.89,7440.0,14067.1
Los Angeles,Truck Crops,2004.0,2.41,7860.0,18927.94
Los Angeles,Truck Crops,2005.0,2.05,7770.0,15958.97
Los Angeles,Truck Crops,2006.0,1.78,6670.0,11850.27
Los Angeles,Truck Crops,2007.0,2.52,6830.0,17188.29
Los Angeles,Truck Crops,2008.0,2.25,6830.0,15356.18
Los Angeles,Truck Crops,2009.0,1.77,5290.0,9368.52
Los Angeles,Truck Crops,2010.0,1.74,5430.0,9462.53
Los Angeles,Truck Crops,2011.0,2.34,5630.0,13148.5
Los Angeles,Truck Crops,2012.0,1.76,5560.0,9792.0
Los Angeles,Truck Crops,2013.0,2.49,6130.0,15288.7
Los Angeles,Truck Crops,2014.0,2.56,6270.0,16028.2
Los Angeles,Truck Crops,2015.0,2.01,6750.0,13555.0
Los Angeles,Truck Crops,2016.0,2.14,6810.0,14551.1
Los Angeles,Truck Crops,2017.0,1.83,2100.07,3852.13
Los Angeles,Truck Crops,2018.0,1.78,2526.08,4496.61
Los Angeles,Truck Crops,2019.0,1.63,1720.57,2812.07
Los Angeles,Truck Crops,2020.0,2.07,1789.62,3699.26
Los Angeles,Vineyard,1998.0,1.71,60.0,102.84
Los Angeles,Vineyard,1999.0,2.57,60.0,154.26
Los Angeles,Vineyard,2000.0,2.43,100.0,242.9
Los Angeles,Vineyard,2001.0,2.29,140.0,320.04
Los Angeles,Vineyard,2002.0,2.47,100.0,247.4
Los Angeles,Vineyard,2003.0,2.5,100.0,249.5
Los Angeles,Vineyard,2004.0,2.34,210.0,491.61
Los Angeles,Vineyard,2005.0,2.08,280.0,581.56
Los Angeles,Vineyard,2006.0,2.39,300.0,717.6
Los Angeles,Vineyard,2007.0,2.48,300.0,743.4
Los Angeles,Vineyard,2008.0,2.61,330.0,861.3
Los Angeles,Vineyard,2009.0,2.33,320.0,744.64
Los Angeles,Vineyard,2010.0,2.28,330.0,752.4
Los Angeles,Vineyard,2011.0,4.06,370.0,1500.4
Los Angeles,Vineyard,2012.0,4.36,380.0,1655.5
Los Angeles,Vineyard,2013.0,4.16,380.0,1582.2
Los Angeles,Vineyard,2014.0,4.2,360.0,1513.0
Los Angeles,Vineyard,2015.0,3.86,420.0,1621.8
Los Angeles,Vineyard,2016.0,4.37,390.0,1703.9
Los Angeles,Vineyard,2017.0,3.99,370.71,1479.37
Los Angeles,Vineyard,2018.0,2.89,396.39,1147.25
Los Angeles,Vineyard,2019.0,2.82,366.25,1031.68
Los Angeles,Vineyard,2020.0,2.77,323.76,895.84
Madera,Alfalfa,1998.0,3.19,37300.0,118912.4
Madera,Alfalfa,1999.0,4.78,36300.0,173622.9
Madera,Alfalfa,2000.0,4.35,35900.0,156093.2
Madera,Alfalfa,2001.0,4.93,33400.0,164595.2
Madera,Alfalfa,2002.0,4.93,39100.0,192956.7
Madera,Alfalfa,2003.0,4.5,38800.0,174406.0
Madera,Alfalfa,2004.0,5.29,39900.0,211071.0
Madera,Alfalfa,2005.0,3.93,35500.0,139550.5
Madera,Alfalfa,2006.0,4.53,35000.0,158585.0
Madera,Alfalfa,2007.0,5.35,31700.0,169499.9
Madera,Alfalfa,2008.0,5.33,32100.0,171190.1
Madera,Alfalfa,2009.0,5.35,28900.0,154643.1
Madera,Alfalfa,2010.0,4.32,27800.0,120045.41
Madera,Alfalfa,2011.0,4.65,19400.0,90225.2
Madera,Alfalfa,2012.0,5.55,21240.0,117920.27
Madera,Alfalfa,2013.0,5.42,16550.0,89697.79
Madera,Alfalfa,2014.0,5.82,15500.0,90269.49
Madera,Alfalfa,2015.0,5.6,15400.0,86198.99
Madera,Alfalfa,2016.0,4.81,14415.0,69336.37
Madera,Alfalfa,2017.0,4.23,9981.53,42219.56
Madera,Alfalfa,2018.0,4.69,10697.0,50172.09
Madera,Alfalfa,2019.0,3.93,9788.0,38420.76
Madera,Alfalfa,2020.0,4.48,8736.99,39100.43
Madera,Almonds & Pistachios,1998.0,2.53,69000.0,174242.0
Madera,Almonds & Pistachios,1999.0,3.86,77100.0,297335.4
Madera,Almonds & Pistachios,2000.0,3.39,71800.0,243309.0
Madera,Almonds & Pistachios,2001.0,3.72,71800.0,267147.6
Madera,Almonds & Pistachios,2002.0,3.87,81100.0,313469.6
Madera,Almonds & Pistachios,2003.0,3.51,81100.0,284448.5
Madera,Almonds & Pistachios,2004.0,4.15,81100.0,336182.4
Madera,Almonds & Pistachios,2005.0,3.34,81600.0,272901.6
Madera,Almonds & Pistachios,2006.0,3.61,87300.0,315059.4
Madera,Almonds & Pistachios,2007.0,4.18,89300.0,373112.8
Madera,Almonds & Pistachios,2008.0,4.19,91900.0,385160.4
Madera,Almonds & Pistachios,2009.0,4.19,94100.0,394278.3
Madera,Almonds & Pistachios,2010.0,3.34,105600.0,353128.8
Madera,Almonds & Pistachios,2011.0,3.89,112600.0,437706.0
Madera,Almonds & Pistachios,2012.0,4.5,116100.0,522590.69
Madera,Almonds & Pistachios,2013.0,4.75,122900.0,583438.0
Madera,Almonds & Pistachios,2014.0,4.82,131500.0,633659.76
Madera,Almonds & Pistachios,2015.0,4.7,141700.0,666512.17
Madera,Almonds & Pistachios,2016.0,4.41,184111.0,811613.97
Madera,Almonds & Pistachios,2017.0,3.82,205951.17,787305.59
Madera,Almonds & Pistachios,2018.0,4.2,203455.0,854065.97
Madera,Almonds & Pistachios,2019.0,3.58,202826.0,726889.85
Madera,Almonds & Pistachios,2020.0,3.74,213410.05,799128.6
Madera,Citrus & Subtropical,1998.0,1.86,5400.0,10064.3
Madera,Citrus & Subtropical,1999.0,3.2,6100.0,19490.6
Madera,Citrus & Subtropical,2000.0,2.8,5700.0,15934.1
Madera,Citrus & Subtropical,2001.0,3.06,5400.0,16533.1
Madera,Citrus & Subtropical,2002.0,3.25,6700.0,21808.2
Madera,Citrus & Subtropical,2003.0,2.88,6400.0,18432.0
Madera,Citrus & Subtropical,2004.0,3.57,5700.0,20340.7
Madera,Citrus & Subtropical,2005.0,2.51,5500.0,13830.0
Madera,Citrus & Subtropical,2006.0,2.9,5600.0,16224.6
Madera,Citrus & Subtropical,2007.0,3.58,5400.0,19337.6
Madera,Citrus & Subtropical,2008.0,3.55,5000.0,17732.4
Madera,Citrus & Subtropical,2009.0,3.54,5000.0,17697.4
Madera,Citrus & Subtropical,2010.0,2.73,5100.0,13910.55
Madera,Citrus & Subtropical,2011.0,3.2,4300.0,13748.9
Madera,Citrus & Subtropical,2012.0,3.8,3700.0,14043.92
Madera,Citrus & Subtropical,2013.0,4.1,3300.0,13514.64
Madera,Citrus & Subtropical,2014.0,4.26,3300.0,14070.03
Madera,Citrus & Subtropical,2015.0,4.14,3300.0,13674.05
Madera,Citrus & Subtropical,2016.0,3.6,7548.0,27172.8
